Reviews,Date
"This app is so awesome. I can improve my English skills in my spare time, because I can manage my own study time. The tutors here are very friendly and energetic, so the delivery of the material is very clear (easy to understand). During the class session, I was invited to be more active in speaking, so that my pronunciation became clearer. In addition, this application is very unique / cool, because there are additional Upskill features that are very useful","April 10, 2022"
"i highly recommend this app to anyone looking to learn a new language. It's fun, effective, and convenient!","April 29, 2024"
"A good apps to learn various skills, not just a language skills. Very helpful and also user-friendly interface that can guide users to go through many menus which are accessible to be used.","November 16, 2023"
"A very helpful application for learning a new language, easy to use and understand","April 12, 2024"
"I will tell my friend that this platform was very helpful, thanks Cakap. You are in the good point and good track. Keep it up!!","December 24, 2023"
"Just installed the app but cant open it because it prompted me to update. However theres no update at play store. Have tried few times but no luck. - Edit 1. Just switched the stars up to 5 from 1. Prompt responce from Cakap with real solution. Have tried the app, and it worked wonder. The difference with other apps like zenius and ruangguru was apparent with its 2 way video which suited me well. Very recommended for someone who prefers to learn with real feedback from real tutors","January 13, 2021"
"I've great experience learning with Cakap. This is the best application to learn English. All the materials are excellent, easy to understand and useful. I took Cakap Prakerja for Presentation Class and all the explanation and exercises are great. And the Webinar it's fun and great session. Thank you Cakap Team !!","September 17, 2020"
"This is a very good application.. This application is very helpful. the material presented by the teacher is easy to understand so that it makes us understand faster, interesting and also not boring. For example, I am more enthusiastic about learning English thanks to a proficient application. because it feels easier to use this application .. so if you want to learn a language you can use a capable application ..","September 7, 2020"
"Personally, through this app I got some new knowledge that I don't know before especially about tourism and service. And I think this app was help so many people who need knowledge and improve their skills which the explanations from each materials, I can get the point easier. I hope this app can be grow up to help as a media to teach anyone who need learn English in tourism and others exactly. That's all from me, thank you 😇😇","September 9, 2020"
"Great app with easy and simple learning interactions. As well as tutorials that are easy to understand. The administration is also quite simple and the teachers are friendly and welcoming. However, when the session was online, the webinar was always annoyed with knocking on the door of a member who was studying. and for webinars to improve the online participation system again so as not to disturb participants who are holding lessons. Thank you","September 18, 2020"
"This apps is good for learning English.. The way the speakers explain the lessons is clear and easy to understand.. However,, it makes me confused for the Webinar itself.. The schedule is less clear.. It's written at 4 p.m. but the next day it changes and after following the new schedule,, it's written at 4 again.. But overall,, this apps really helps me to improve my English skill,, especially in Presentation..","December 7, 2020"
"Very usefull app for learning foreign languages. You dont need to join any offline course anymore. Just download this app and you can learn foreign languages anywhere anytime. Its not like the other online languages learning app. Its more interactive, more interesting, great UI, you wont get bored using this app. Number 1 recomended online languages learning app","May 9, 2022"
"This Cakap Application is amazing, easy to understand, all teacher was wonderful, smart and speaking clearly. I got so many vocubularies from this application. I took the course was tourism and service course. To those who wants to learn English faster you sholud download this Cakap Application. So many subject and usefull lesson are here. Thank you so much for Cakap applicstion. Its a great Application I had ever seen.","September 8, 2020"
I enjoy the class because they have a kind teacher with clear explanation. I can speak interactively with the teacher that could increase my speaking skills. Maybe for developer team I suggest to make feature for talking while in fullscreen to material. So we could still read the slides clearly while we talk to the teacher. It also could be greater if we have a desktop version for this app. So we could attend the class more enjoy and not too much distraction. Thanks!,"March 30, 2021"
"Its very helpful ! Got so much fun learn Chinese in Cakap. Well, Cakap is a good application for us who want to learn foreign language easily. You can learn foreign languages anytime and anywhere. It would be nice if we can download this app in various country. I'm waiting for Cakap to be the leader of language e-learning app in Indonesia soon 🖤 Good Job !","November 25, 2019"
"This is an awesome app and excellent platform to improve my language skill. The tutors are very friendly and this platform can manage my own study time, us really helpfull for me. I hope Cakap can be more than this because this app is amazing and I know that Cakap team would help solve problem and perfecting the app. Thanks","April 27, 2022"
"this is the first time i took class at Cakap, Cakap English class specifically for Cepat Cakap Inggris Khusus Pelaku Pariwisata dan Jasa, Simple and easy to understand. The tutors are all friendly. It feels like hearing a friend teaching you, part one about video it's good enough for me, the presenter quite good with the english articulation and fluent enough, thanks cakap","March 18, 2021"
"Cakap really helps me alot with alot of knowledge during the training and webinar. The videos give me more information and details in english and tourism. I really enjoy my course with cakap. During the webinar, there is also session for question and answer for the learner and teacher for communication and sharing. And there is also test to know our ability in foreign language after the training. The teacher was friendly. I would love to join again with cakap for next course. Thank u Cakap.","September 29, 2020"
"This is a really great app to learn a language especially English as one of the language needed internationally. As a worker in a tourism field, having an ability to speak a foreign language is a must. This app provided me with the materials I needed to improve my language skills where I could access it everywhere and everytime I want. Thank you so much Cakap!","August 31, 2020"
This is great application. I recomendation this app to everyone who need to learn and improve your english skills especially for basic english for job interview. The teacher was very clearly explain the material and mixing the language between indonesia and english to help the beginners. I was very helped by this application. So far this is the best paltform to study english. Thank you,"October 5, 2020"
"this is the first time i took class at Cakap, Cakap English class specifically for writing email. The video lessons are very complete but the learning duration is too long and up to 10 parts. but recommendations for beginners, its good.","March 9, 2021"
This application is good for learning English with several proposes. But there were some technical problem when I used it. Hopefully Cakap team will fix it in the future so the customer will feel more comfortable in using it.,"December 14, 2020"
"I've great experience learning with Cakap. For me, this is the best application to learn English. All the materials are excellent, easy to understand and useful. I took Cakap Prakerja Cepat Cakap Bahasa Inggris Job Interview and it's beyond my expectations because all the explanation and excersises are great. And for the webinar, it's such a fun and great webinar session 💖 I love the english practice and excersises! Thank you Cakap Team 😍","September 9, 2020"
"This is the first time I have attended training via an app. Cakap is quite helpful, effective, and efficient. The teachers also look competent. One that I don't like, every login must always fill in the voucher code.","September 15, 2020"
Cakap is one of the great applications to learn English with different purposes. I am satisfied enough with the programs offered and also with the teacher who explains the English materials in a fun way and understandable. Thanks cakap! :),"September 23, 2020"
"OK, I'll get to the point. Cakap is good, fun, and the interaction between students and teachers is very fun and interactive. I definitely recommend studying at Cakap. And thank you for resolve the trouble in the live class, it's much more easier after the fixing by the Cakap team. Thank you.","September 10, 2020"
"This app is very interesting and fun, it helps me to learn English and put it into a good use in daily conversation. Good job :) can't wait for more updates not only in English, but also in another languages. Learning languages mever been this easy and fun, thank you for helping me with my English, Cakap ❤","May 9, 2022"
This application is very effective for beginners who want to learn english. Especially for them who want to improve their speaking ability. The tutors are nice and friendly. The class feels like in real situation without distance although we are connected through internet.,"July 5, 2021"
"It's an excellent app to learn foreign languages! Very convenient to use, I like the app design, very easy to navigate. There are many courses with flexible hours which can be chosen depending on my preferences. I recommend this app to learn foreign languages👍🏻","October 23, 2021"
"It's a good course of learning speak English. I enjoyed this course very much, the teachers explain everything very clearly in English and Bahasa. But lil advice to this apps, suddenly logout when phone have rotate, video when played can't full screen, and UI phone not syncronized. Thankyou :)","September 15, 2020"
"I heard this a was good but bruh it rlly didnt support a introverted student, it needs to be on face to face method which in some cases can be great, but if u can't be open(in a social way) it will be rendered useless. But ye this app is somehow useful even if ur an foreigners which interested in studying Indonesian language.","June 15, 2021"
"It is a good enough application. Nice presenter and presenting. I like the way of the teacher to deliver the lesson, the voice is clear and can be able to understand well. Just I suggest to Cakap for updating every information because I face some problem during finishing the training because miss information. Than u so much Cakap.","March 7, 2021"
"This is the first time I took class at Cakap, Cakap English class specifically for Job interviews. The video lessons are very complete but the learning duration is too long and up to 7 parts. but recommendations for beginners, not bad, its good.","October 14, 2020"
"This app Verry useful for me, especially for my English skill. I can learn English in online classes that are available at an affordable cost and are guided by very friendly tutors so that when I study I feel comfortable. Besides that, there's many webinars to attend. in this application can also remind us if we have a class schedule or webinars, just very useful for me! Thank you Cakap💟✨🤩","May 14, 2022"
Cakap is a great place to learn some foreign languages. It provides features which can help its students to learn the languages easily and fast. It also provides opportunities for its students to make new friends and expand their horizon. Cakap is truly the place to elevate people's lives.,"December 20, 2021"
"This app offers so many classes and easy to access. Its topical approach makes language more understandable to the students. I feel at ease because I can ask a teacher anytime. However there were unnecessary loading icon everytime I click on an icon, but it can cause from my connection. The app could add an option to rescedule a class in case there are force majeure happens that the student cannot attain the class.","February 2, 2020"
"Cakap - Online Language Learning is great application to learn foreign languages. The UI is easy to understand, the teachers are very talkative, friendly, and knowledgeable. Overall it is very reccomended platform if you want to learn or enhance foreign languages.","September 10, 2020"
It's a great app. It's really usefull for me. The teacher explain the materil well and really easy to understand. There are some exercises also to make us more understand the material.,"September 21, 2020"
"I think Cakap is one of the best online platform to improve your foreign language skills with much fun and flexibility. The app is easy to use...not to mention about the tutors, they're both friendly and professional. Highly recommended.","October 22, 2021"
"a really cool application starting from its appearance, the teachers are also good and fun in explaining, so it is easy to understand what is being taught and of course it is not easy to get bored, good work ""CAKAP"" hopefully it will be more advanced and become the number one learning tool..🥰🥰💓💓💓💓","September 16, 2020"
Your TOEFL test preparation has so many errors especially in listening. The voice taking too long and didn't match the question. There are also many answer that doesn't have a question. Lastly it didn't show you what are the wrong answers and what is the right answer. Please fix this. Thank you,"October 6, 2020"
Thank you cakap this applications help me to learned about english presentation. Materials is good and the teachers too. Successful for cakap and thank you very much for all teacher. Teacher Ivy you're so good and interactive. Cakap is good application for beginners. So much fun studying English and user friendly application too. The examination materials is good too. Hopefully Cakap and materials and the teachers more successful 🤩🤩🤗 Thank you for teaching us and see u on next l,"December 3, 2020"
"Great application, really usefull and helpfull for me to upgrade and increase my english. The teacher also good and interactive with us. Sometime they use english sometimes indonesia to make us more clear about the lesson. Great job, keep up and love it","September 7, 2020"
I enjoy learning foreign languages through this app. There are some programme available depends my preferences and flexible hours. I like the app design and easy to navigate. I recommend this app to learn foreign languages.,"October 13, 2021"
It's an excellent app. I love that in the beginning it asks about the reason why you want to learn certain language. It sets the purpose well. There are also notifications of the nearest schedule of each courses.,"October 11, 2021"
"With this app, learning is so much easier. The only problem was the live video quality (specially the sounds) is too low, and some of the speakers' pronounciation was not clear enough.","August 27, 2020"
"Great application, really useful and helpfull for me to upgrade and increase my english. Give me a lot of informations. The teacher also profesional and interactive. I hope, I can join another class again. Great job !!!","September 10, 2020"
I'm very happy to have experience study in this application. The teacher is very helpful and really patient so the student can easily get the information. The application is easy to use when we're study. Thank you Cakap 👍👍,"September 7, 2020"
"It's an amazing online English course! Very interactive and easy to understand. It has so many features like English club, live chat, etc. Recommended for anyone who wants to improve their English.","September 1, 2020"
"It is the best application. Nice tutorial and instructor. I like the way instructors to deliver the lessons, the voice are clear and can be able to understand well. Thank you so much Cakap.","March 11, 2021"
Very good and useful app! now u can learn english or even japanese in an easier way without having to take a courses in some institution and spend a lot of money on it. All you need is only a smartphone then download the app and happy learning :) What a great app!,"June 14, 2019"
"This is a great online english course. Very interactive and easy to understand. In Cakap, we can learn another language too, such as japanesse, mandarin etc. Recommended for everyone who want to improve their language skill.","September 16, 2020"
"This app it's quite good, I found a bunch of new vocabulary. The teachers are friendly,I wish I could have a chance to talk to teacher too. So that I can improve my speaking skill as well. Over all usefull.","September 25, 2020"
Useful app and easy to use. Enjoy to learn languages in here. The user interface is friendly make it quite easy to navigate around. It suits my learning style and quite easy to understand. Keep up the good work!,"November 2, 2021"
"Excellent App to improve my english skill. The tutor teaches class with clear voice, visual also the material is on point. This App is really improved my english and really really help me to get to the better job. Thanks so much Cakap :)","May 14, 2022"
"Very good application and helpful. But costumer care are very slow response, need to improve to help more people to get learn and they can get information immediately if they have a problem. Overall so good and helpful","March 11, 2021"
"Good app for learning english.. Especially for beginner like me, we can choose what topic that we want to learn. Also, the tutor is very communicative with easily understanding video explanation.","August 30, 2020"
"This application really helps me to add knowledge about speaking in English. not only that, cakap also made it easy for me to be able to study anytime and anywhere very efficiently. thank you cakap!","October 4, 2020"
Great app for learning foreign language especially english! It's an easy to use app and the teacher is also fun and great at explanation. I took Cakap Prakerja for Job Interview and the material's really helpful and efficient to improve our english!,"November 16, 2020"
"Part one about video it's good enough for me, the presenter quite good with the english articulation and fluent enough in my opinion. Part two about webinar, it is good and fun too but some minor problem for me it's about the video not clarity enough for me but overall all it's decent","March 9, 2021"
Really great app!! This app is very helpful for me to learning how to makes some presentation and makes me know how to do it correctly. Every lesson is very easy to understand. Its easy to understand the trainer saying. Hoperfully this app will be more advanced and more helpful for everyone who need learning english 😊,"September 28, 2020"
Best language learning app !!!,"April 11, 2024"
"That was GREAT to have CAKAP as my learning apps. It's completely undertandable learning process, starting from the lecturer/teacher (they are great in delivering the materials) and also the materials presented (it's very clear). Thank you for the fun learning experience.👌👍","September 11, 2020"
"It is a good enough application. Nice presenter and presenting. I like the way of the teacher to deliver the lesson, the voice is clear and can be able to understand well. Just I suggest to Cakap for updating every information because I face some problem during finishing the training because miss in","March 12, 2021"
"Easy to navigate with various range of classes and courses. Good and interactive tutors, so easy to understand and so fun. I wanna try to learn other languages too when I have the time 😣","March 13, 2021"
"Easy 5 stars caused this reason: 1. Absolutely good application, easy to learn everything even from basic/bottom level 2. Clean & clear explaination from all teachers. 3. If you do test/exam, its perfectly took from any explaination on video without miss. So satisfied, thank you Cakap and all teachers..🙏","June 18, 2021"
This application makes me easier to learn what I need with a wide selection of classes. The presenter is good with nice presentation. Clearly voice and video . Good application!,"March 10, 2021"
"Flexible learning has always been an essential now, i think Cakap is quite special especially in their guarantee and the 4 different languages they offer. There is no better thing to learn than languages in this era, thanks!","June 27, 2019"
"I was scheduled to have trial Japanese class at 10 A.M, 7th April 2020. I was ready 30 min before, but student can enter the booked class only 3 min before it started. When I clicked ""enter class"" exactly 3 min before it started, suddenly I got a blank screen with ""unexpected technical errors"" notif. Tried to report it several times but somehow I can't submit my complaint at all. After tried for 10 min, I got another notification that the class is cancelled. I'm disappointed. Thank you.","April 7, 2020"
"I give 5stars for Cakap because this application is very cool, easy to be used, the lessons don't make me dizzy, the teachers are friendly and have a good voice so we are excited to listen. The material is good and have pictures on it. The webinar is fun. This application really helps me to study english so I can use it for my job as online rider/driver. Would you like to add Korean language in the future please? Thank you very much for Teacher Ivy and Teacher Annisa, Cakap, and prakerja 🙂🙏","September 23, 2020"
"I did not get the chance to try the free trial class yet this application is beyond my expectation. It has smooth user interface and a very friendly user app. I hope there will be more languages for student to choose, and more teachers so there will be more schedules.","June 25, 2019"
"I know this app from Prakerja, by the way Thank you very much for the teachers who have explained about speaking English for receptionist, to be honest I really enjoyed learning, so I really miss the school period !! anyway the application is really cool. Good job, Cakap!","September 30, 2020"
"There was some unpleasant accident affecting my experience in using their services. However, their team was very responsive to my demands. They reached out to me, took their own initiative to investigate, got it fixed and provided the result that I demanded just in a very short time. Very efficient. Thank you for your service!","September 22, 2022"
"a very extraordinary application for learning languages especially beginners like me, supported by videos that are easy to understand, and also webinar classes which are very good for interaction supported by a patient and professional teacher","September 8, 2020"
Best app to learn foreign languages I've ever used,"April 14, 2024"
"I'm not really sure because I met a teacher who still has intermediate English skills, she just reads the materials without having good explanation for it, she even doesn't have skills to teach, she doesn't know what she's doing. I feel really so bad for everyone who had joined her class. However it's not her fault, yet how this platform manages their tutors.","August 28, 2020"
"This app is very good. Easy to learn other language because there are video lessons, classes, and also exams. Learning from teachers is very easy to understand and not too fast. Very recommend!","March 15, 2021"
Privacy and data issue. Do not install this app. There's no button to delete your account. And even if u write to them requesting for account deletion. It takes many steps and there are documents to be signed and scanned back. Such a hassle just to delete an account. Probably to prevent people to delete their data so they can mine it. Please beware !! Jgn install apps ini. Gak ada tombol untuk hapus akun nantinya. Hrs tanda Tangan dokumen dan scan ke support utk hapus akun. Dipersulit !!,"January 9, 2023"
"Simple, interactive, and challenging app for learning language! Minus one star because I personally don't like to get pop-up-on-screen notifications almost every day.","April 30, 2021"
Cakap is very helpful in facilitating people to learn english faster with a very good teachers and staff who always ready to help. Cakap is the best choice to learn English. I am lucky to choose this program. Go on and shining CAKAP!!!👍👍👍,"September 17, 2020"
Very good app for learning foreign languages. The learning schedule is very flexible and the content of the material is very good. The teacher is very knowledgeable and friendly. And that makes me happy to learn English in this application.,"October 23, 2021"
This app is very excellent. It has great features and has been a very great help to improve my foreign language skill. I can choose what language to learn and what class to take.,"May 7, 2022"
"I am having a wonderful time using this app. It is great for beginner and advance learners who want to improve their knowledge. The service is excellent, especially the online class tutors. Great app!","February 6, 2020"
"This application very useful for anyone who wants to fluent in english. Not only to speak in english, but to write english correctly as examples for write subject email for job application and etc. Thanks Cakap.","April 3, 2021"
"I like this app bcs it really helps me to improve my soft skill. Not only that, I also really appreciate all the features because it makes it easier for me to learn and get information that I never looked for. In this application, I can also get free simulations and classes. So, that's why..","November 30, 2021"
"this application really helps me a lot with a lot of knowledge during the training n webinar. the videos give me more information n new knowledge. i really enjoy my course with Cakap. during the webinar, there's also session for questions n answer for the learner n teacher for discuss. n there also test to know our ability in foreign language after the training. the teacher was friendly. thank u Cakap","October 7, 2020"
Cakap is a great app to learn some of the relevant and widely used foreign languages. With its intuitive and appealing UI i think it'll be a pleasant experience to learn and enhance my skills.,"December 4, 2021"
"Great for beginners, friendly user interface. Recommended for learners wanted to improve both practic and theory. Comfortable to see the teacher explained it very calmy and entertaining. Well done💪💪✋✋","September 9, 2020"
"I've great experience learning with Cakap. For me, this is the best application to learn Mandarin. All the materials usefull and excellent. I took Cepat Cakap Mandarin Khusus Job Interview. I highly recommend this application to everyone who need to learn and improve our Mandarin Skilla. Thank you Cakap！","October 1, 2020"
good app to learn english. has a simple and cool interface. very professional tutor when teaching. hopefully this application adds a language that can be learned. thanks u,"June 23, 2022"
"Cakap really great app!! 👍 Very helpful to learn how to select of the right words in presentation. Every trainer so humble, explain lesson professionally. Tank's Cakap 🌹... Hopefully it becomes an inspiring app in educating the nation's life especially in english.","October 6, 2020"
"I'm excited! This application is very supportive in the pre-work program. With a lot of material and a presentation from the teachers that is very easy to understand, it certainly makes it easy for me to practice it in my daily life. thanks!","September 23, 2020"
"this is my first online class .. the class was so fun with QnA, and the teacher very friendly. In thiss app I can learn and see the video with exercises anywhere in anysituation that I want ... love this app❤❤","September 9, 2020"
"Good app but sometimes get trouble to play a video, I suggest make option to reduce quality video cause the video is always loading after a few second. And sometimes the app is become blank","December 15, 2020"
The app is good but it need improvement in the future such as when i already finish the webinar it took time to enter the final test. It cannot be enter immediately. Overall im quite satisfied with the knowledge given to us,"March 14, 2021"
"It was nice app to help someone to learn a languange via online. But sometimes got crash when we were try to watch the learning video. Overall, everything was good for this app.","October 4, 2020"
"Good apps, but maybe next the app can improve something like we can mute other students's voice, so we can focus only to the teacher. Thank u. So far the app is good, really helpfull","September 7, 2020"
"I do appologize give 3 star, its depend on my experiences when I took this class, Its not like my expect, I think I can get more good experience in english, I worked at FO dept, so its a really basic, And not really challenging, thanks","September 21, 2020"
Awesome learning course center. Tutor was very friendly and their learning subject was very good. Not a complicated step to join and tutor use daily (easy catching) words to teach. Thank you anyway and keep the good works Franky Sandry,"September 21, 2020"
It's an excellent app. I enjoy learning foreign languages through this app. The teacher is very knowledgeable and friendly. And that makes me happy to learn foreign languages especially japan.,"October 30, 2021"
"It's a useful apps to practice your English with helpful teachers & methods of learning. Well, i recommend to use this app in terms of upgrade your English to the next level. Thank you","September 24, 2020"
"I really enjoy learning English with Cakap application. It helps me a lot to improve my skill in English and also as a public service officer. I get so many knowledge about how we talk with the customers, the way we handle complaint, how we write formal lettes/email, and many more. Thank you very much Cakap Team esp Teacher Evi & Annisa 🤗🙏","September 11, 2020"
"Worst app with worst service ever. I installed 2 days ago bcs I'm curious about e-learning made by Indonesian. But then I feel not satisfied & decided to delete my account. In the FAQs they mentioned that all my data, info I inputted there will be used by 3rd party etc & I don't want that. I complained in their main website & asked them to delete my account. But instead I get my account deleted, they asked me to input personal info again on their website & just told me to logout. Ridiculous.","March 5, 2021"
Cakap provides very interesting learning with a flexible schedule and fun and exciting tutors. It helped me a lot in enriching my vocabulary and speaking English in my daily life. Thank you Cakap.,"May 4, 2022"
"Very useful, the instructor is very clear in presenting the material, the material is very familiar with the Job Interview, and very specific. Good luck with us.","September 15, 2020"
This app is just way too awesome. I can't believe my english skills (both oral and written) are improved drastically in just a few weeks with some helps from this Cakap app. I can finally be confident to speak english with my colleagues.,"May 10, 2022"
Lotta Thanks for Cakap Team who have given English Training. The videos tutorial were really helpful and easy to understand. Really straight to main point but also comprehensive.,"September 3, 2020"
"I'm Roni Febriansyah, for completed Prakerja Skill. I really want to appreciate and thank you for being such a wonderful teacher, the way you were interacting with students, way of teaching, making learning so interesting and explaining everything was outstanding. I wanted to thank you for being such an amazing person","March 17, 2021"
A very good platform to learn english. I just come across this platform by chance and overall it's good. If you want to learn to talk try this app. A baby learns to talk first before writing. Give it a shot this app really boost your confidence.,"April 22, 2022"
"Nice app.. Easy to use.. Had a great experience while joining the class.. The teachers gave very good explanation and easy to understand.. Love to learn and find something new here.. Once again,, thank you for the experience..","September 30, 2020"
"It's very helpful, cool, amazing, simple without having to go out somewhere, it can be anywhere and anytime, and most importantly it's free. Thank you for making this application !","August 25, 2019"
Good experience for such a short time of study. Amazing teacher with great way of explaining. So easy to understand yet they make it fun and fancy. Good job Cakap and team!!,"September 8, 2020"
"Very good application, simple and easy to understand. The tutors very good skill to teach and very friendly. I highly recommend this application those who want improve their English","March 19, 2021"
"Great application, so good for a beginner. i learned many new things through this application. The teachers are very helpful and explain all materials clearly. Keep up the good work guys!","September 15, 2020"
"This application really helps me to learn language. I can choose the language I want to learn. Besides that, there are several learning methods that could made me more focused on learning the language. I like this application because it's easy to use.","May 7, 2022"
"The app is awesome, Tutors very friendly and energetic, so the delivery of material was very clear an easy to understand, so i can improve my english skill.. 🙏","April 15, 2022"
Cakap provides you with a fun and interesting way to learn a new language. they provide live course with some interesting speakers! just a great app to learn with❤️❤️❤️,"December 22, 2021"
"The great thing about Cakap is that the lessons are NOT recordings. You can actually interact with the teachers, and that made a whole lot of difference.","May 31, 2020"
It's a great learning app. Easy to use. You can choose to study when it fits in your schedule. It realy help me to learn english. Would definitely recommend it. Keep the good work. Thank you!,"November 27, 2019"
Good app with excellent teacher who always taught me and correct me in the class. And honestly it very easy to use and flexible hours for study.,"October 14, 2021"
"Highly recommended! Cakap really helps me for learning mandarin, the teacher in the video explained it very clearly and made it easy for me to understand.","October 7, 2020"
"Thank you for teaching me it's very nice app for learning and easy to access .. very recomended to all of you if you want to learn language there is so many choice such as english , mandarin , japanesse, etc.","August 28, 2020"
"This is a fantastic app to learn, the teachers are professional but fun, the classes choice are much but simple, it is really worthy for every penny you spent here.","September 9, 2020"
"Great language app, very easy and simple learning interactions. All lesson taught by the teacher is very easy to understand, will recommend to other.","September 25, 2020"
I am very happy to follow the learning from the competent for prakerja program because the delivery of the material is very good so I don't feel bored. I also really appreciate teachers who are patient and firm during webinars. an unforgettable experience. thank you cakap,"September 10, 2020"
This is great application . I highly recommended this application to everyone who need to learn and improve our english skills . The instructor was very clearly explain the material . This is the best platform to study english .,"September 22, 2020"
"Firstly, i wanna to say greatful to all. This application is really convenient for me. Since the time that i know this application on wards, i started to test my level. Gradually, i know how to answer the questions. My level is gradually get better. So, later i will test my level. Thank all of you. Cheers🥂","August 18, 2022"
"This apps very helpfull. We can learn english well with good teacher and active interation too. Love this apps. But sometimes there are trouble with video during live, maybe the nad connection. If can fix that, will be awesome.","August 28, 2020"
"Online learning by cakap is best choice ever, the teacher are good, kindly, and not makes bored. Then with cakap club we can learn with new people from different cities. Thanks cakap!","June 19, 2020"
very good app! it's easy-to-access service for users who want to learn foreign language with splendid learning experience! I'm going to reccommend all my friends,"June 28, 2019"
this app is very good. This helps me improve my foreign language skills. the presentation of the material is also interesting. the teacher explained in the simplest way possible. Thank you CAKAP.,"March 20, 2021"
"This English learning app is great. I like teachers too, they teach well and politely. This app is very easy to use and help me to improve my english. Good job!","September 14, 2020"
"This application really helps me in gaining insight about handling consumer complaints as a front office, how to present a good presentation in front of clients, make phone calls and send emails properly. teacher explains the material well and is easy to understand When i join livewebinar Cakap it's very enjoy.","September 29, 2020"
This aplication is very useful. The presentation from the teacher easy to understand. I enjoy to learn in every session. Thank you.,"August 31, 2020"
Learning foreign language gets much easier by using Cakap. I can use it anywhere and adjust the schedule to my own. Really helpful!,"April 22, 2019"
"This is such a great app, I like the live learning session, it really helps me to learn and improve my language skill. I hope Cakap can grow and help more people to learn language.","June 1, 2022"
"Studying at CAKAP is very fun, easy to understand and the teaching staff are very friendly. Explain the subject matter very detailed and clear. This application is very useful for you.","June 23, 2020"
It's a great application to improve your skill in public speaking. Easy to understand and fun teacher as well. Wishing all the best for CAKAP in the future.,"September 21, 2020"
This is so great application. The teachers explain the material clearly and explain the material by mixing the language between Bahasa Indonesia and English to help the Beginners. So for me this is very helpful application that help me to increase my English day by day.. I love this application so much..❤️👍🙃,"September 4, 2020"
"Had my english placement test from CAKAP weeks ago, and my experience studying with them is wonderful. The teacher is very knowladgeable and super friendly. The apps is very easy to use and have an excellent UI design.","October 13, 2021"
The tutor was very communicate and easy to understand what they are talking about. I think this is very Useful and recommended application to you guys. Thankyou Cakap!,"March 11, 2021"
"This application really helps me in learning English, I happen to take English classes for a job interview. I think the explanation is very detailed and quickly understood. Thank you Cakap:)","December 15, 2020"
Cakap has more than complete platform for online learning. It such cakap solved much problem in one application. There are many choices and learning package available. Thankyou cakap ❤,"September 4, 2020"
